Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2587,US-2022-000869,11/25/2022,11/25/2022,Same Day,CG-17021,Nina Clark,Consumer,United States,New York City,New York,56053,East,TEC-AC-4277,Technology,Accessories,Kensington Laptop Lock,2354.64,4,0.15,34.05
2588,US-2021-000870,12/05/2021,12/05/2021,Same Day,CG-90680,Priya Moore,Corporate,United States,Cambridge,Massachusetts,29001,East,TEC-CO-7953,Technology,Copiers,Canon ImageClass Copier,3494.31,3,0.0,1294.57
2589,US-2022-000871,06/18/2022,06/18/2022,Same Day,CG-75506,Fiona Hall,Consumer,United States,Naperville,Illinois,93922,Central,FUR-FU-5945,Furniture,Furnishings,Tenex Rug Pad,384.79,1,0.4,-2.84
2590,US-2022-000871,06/18/2022,06/24/2022,Standard Class,CG-98082,Priya Miller,Consumer,United States,Arlington,Virginia,87231,East,TEC-CO-5338,Technology,Copiers,HP LaserJet Copier,3366.69,3,0.15,-234.06
2591,US-2020-000872,01/19/2020,01/22/2020,First Class,CG-22606,Ivan Wilson,Corporate,United States,Stamford,Connecticut,70943,East,OFF-BI-1115,Office Supplies,Binders,Avery Binder,93.98,2,0.4,-1.05
2592,US-2020-000872,01/19/2020,01/19/2020,Same Day,CG-54705,Carlos Harris,Corporate,United States,Baltimore,Maryland,49760,East,TEC-MA-2881,Technology,Machines,Brother Fax Machine,3109.32,3,0.0,496.97
2593,US-2021-000873,01/30/2021,02/03/2021,Second Class,CG-52952,Quinn Johnson,Home Office,United States,Saint Paul,Minnesota,13822,Central,TEC-CO-1376,Technology,Copiers,Canon ImageClass Copier,6783.53,8,0.05,2098.74
2594,US-2021-000873,01/30/2021,01/30/2021,Same Day,CG-80081,Hannah Miller,Consumer,United States,Lexington,Kentucky,25077,South,TEC-AC-3929,Technology,Accessories,Logitech Wireless Mouse,916.62,1,0.2,227.16
2595,US-2021-000873,01/30/2021,02/02/2021,First Class,CG-33129,Priya White,Corporate,United States,Cambridge,Massachusetts,26619,East,TEC-PH-1253,Technology,Phones,Samsung Galaxy Phone,9970.62,6,0.0,508.41
2596,US-2021-000873,01/30/2021,02/01/2021,First Class,CG-63396,Carlos Garcia,Consumer,United States,Provo,Utah,22937,West,TEC-PH-2635,Technology,Phones,Cisco IP Phone,5914.56,8,0.0,1297.13
2597,US-2021-000873,01/30/2021,02/03/2021,Second Class,CG-78128,Ken Jackson,Home Office,United States,Cincinnati,Ohio,11074,Central,FUR-CH-8779,Furniture,Chairs,Office Star Chair,742.27,8,0.2,123.88
2598,US-2021-000873,01/30/2021,01/31/2021,First Class,CG-88849,Aaron Lewis,Corporate,United States,Salt Lake City,Utah,99279,West,OFF-PA-5135,Office Supplies,Paper,HP Copy Paper,55.53,9,0.0,14.51
2599,US-2021-000873,01/30/2021,02/02/2021,Second Class,CG-84209,Ken Jones,Consumer,United States,Provo,Utah,44265,West,TEC-MA-5840,Technology,Machines,Brother Fax Machine,294.43,4,0.2,45.46
2600,US-2021-000873,01/30/2021,02/02/2021,First Class,CG-69331,Rachel Smith,Consumer,United States,Richmond,Virginia,32098,East,TEC-MA-7877,Technology,Machines,Brother Fax Machine,3179.82,7,0.0,1564.17
2601,US-2021-000873,01/30/2021,02/02/2021,Standard Class,CG-78902,Fiona Jones,Consumer,United States,San Francisco,California,10006,West,OFF-BI-9815,Office Supplies,Binders,Avery Binder,234.37,7,0.3,51.86
2602,US-2020-000874,01/26/2020,02/01/2020,Standard Class,CG-19243,Mike Garcia,Home Office,United States,Salt Lake City,Utah,65587,West,TEC-AC-4359,Technology,Accessories,Belkin USB Hub,14851.34,8,0.15,8108.74
2603,US-2020-000875,07/05/2020,07/10/2020,Standard Class,CG-18881,Nina Miller,Consumer,United States,Denver,Colorado,98993,West,OFF-AR-3730,Office Supplies,Art,Fiskars Scissors,1249.4,5,0.0,330.11
2604,US-2020-000876,05/01/2020,05/04/2020,First Class,CG-31953,Hannah Davis,Home Office,United States,Augusta,Georgia,86365,South,TEC-MA-6305,Technology,Machines,Brother Fax Machine,1768.72,2,0.0,435.27
2605,US-2020-000876,05/01/2020,05/03/2020,First Class,CG-29465,Rachel Martin,Consumer,United States,Cambridge,Massachusetts,95825,East,TEC-PH-2337,Technology,Phones,Samsung Galaxy Phone,1493.91,1,0.1,97.55
2606,US-2020-000876,05/01/2020,05/05/2020,Standard Class,CG-86941,Fiona Harris,Home Office,United States,Tampa,Florida,86701,South,TEC-PH-2056,Technology,Phones,Motorola Smartphone,6463.2,6,0.0,1769.97
2607,US-2020-000876,05/01/2020,05/06/2020,Standard Class,CG-53030,Priya Wilson,Home Office,United States,Indianapolis,Indiana,19310,Central,TEC-PH-3649,Technology,Phones,Samsung Galaxy Phone,5410.31,6,0.3,-807.27
2608,US-2020-000876,05/01/2020,05/04/2020,Standard Class,CG-85539,Beth Lewis,Home Office,United States,Newark,New Jersey,82433,East,OFF-EN-9848,Office Supplies,Envelopes,Tyvek Envelopes,2019.28,8,0.0,894.56
2609,US-2020-000876,05/01/2020,05/06/2020,Standard Class,CG-69877,Laura White,Consumer,United States,Sacramento,California,47384,West,TEC-CO-6267,Technology,Copiers,HP LaserJet Copier,4636.39,3,0.1,378.63
2610,US-2020-000876,05/01/2020,05/03/2020,First Class,CG-88615,Julia Allen,Home Office,United States,Los Angeles,California,54493,West,TEC-PH-4458,Technology,Phones,AT&T Cordless Phone,2726.45,3,0.05,882.27
2611,US-2020-000876,05/01/2020,05/03/2020,First Class,CG-98917,Beth Allen,Consumer,United States,San Francisco,California,55213,West,TEC-PH-8347,Technology,Phones,Samsung Galaxy Phone,10741.32,5,0.05,4044.57
2612,US-2020-000876,05/01/2020,05/01/2020,Same Day,CG-30884,Ethan Lewis,Corporate,United States,Fort Wayne,Indiana,73490,Central,OFF-FA-1890,Office Supplies,Fasteners,Advantus Clip Pack,2549.61,9,0.0,212.42
2613,US-2020-000876,05/01/2020,05/04/2020,Standard Class,CG-14843,Fiona Miller,Corporate,United States,Savannah,Georgia,94009,South,OFF-ST-1235,Office Supplies,Storage,Rubbermaid CleverStore,739.05,3,0.0,201.67
2614,US-2022-000877,02/28/2022,02/28/2022,Same Day,CG-69858,Ken Clark,Home Office,United States,Pittsburgh,Pennsylvania,82779,East,FUR-FU-6639,Furniture,Furnishings,Howard Miller Clock,6211.78,6,0.1,-408.08
2615,US-2022-000877,02/28/2022,03/02/2022,First Class,CG-80858,Beth Johnson,Corporate,United States,San Antonio,Texas,60399,Central,TEC-MA-7567,Technology,Machines,Lexmark Printer,5627.52,9,0.2,-545.04
2616,US-2020-000878,12/04/2020,12/06/2020,First Class,CG-63111,Aaron Moore,Corporate,United States,Columbus,Ohio,41282,Central,OFF-AP-3232,Office Supplies,Appliances,Hamilton Beach Toaster,1507.54,9,0.05,92.52
2617,US-2020-000878,12/04/2020,12/06/2020,First Class,CG-14617,Mike Brown,Consumer,United States,Saint Paul,Minnesota,37788,Central,OFF-LA-6486,Office Supplies,Labels,Self-Adhesive Labels,273.46,2,0.3,-75.22
2618,US-2022-000879,08/13/2022,08/13/2022,Same Day,CG-95846,Tina Harris,Consumer,United States,Cincinnati,Ohio,46622,Central,FUR-BO-5032,Furniture,Bookcases,O'Sullivan Bookcase,3034.88,3,0.05,-664.14
2619,US-2022-000879,08/13/2022,08/13/2022,Same Day,CG-20614,Aaron Hall,Corporate,United States,Salt Lake City,Utah,59470,West,TEC-MA-4173,Technology,Machines,Brother Fax Machine,3338.16,5,0.3,502.72
2620,US-2022-000879,08/13/2022,08/18/2022,Second Class,CG-23023,Quinn Lewis,Home Office,United States,Naperville,Illinois,64476,Central,OFF-SU-4366,Office Supplies,Supplies,BIC Ballpoint Pens,1163.4,5,0.2,166.86
2621,US-2022-000879,08/13/2022,08/13/2022,Same Day,CG-61244,Nina Anderson,Corporate,United States,Reno,Nevada,70215,West,OFF-EN-1913,Office Supplies,Envelopes,Tyvek Envelopes,651.28,4,0.0,217.64
2622,US-2019-000880,05/18/2019,05/18/2019,Same Day,CG-93911,Rachel Moore,Home Office,United States,Provo,Utah,35390,West,FUR-CH-1325,Furniture,Chairs,Office Star Chair,3522.6,8,0.05,-800.32
2623,US-2019-000880,05/18/2019,05/21/2019,First Class,CG-67910,Oscar Miller,Home Office,United States,Lexington,Kentucky,59064,South,FUR-CH-9451,Furniture,Chairs,Office Star Chair,108.68,1,0.2,4.77
2624,US-2021-000881,12/01/2021,12/05/2021,Second Class,CG-86221,Fiona Moore,Home Office,United States,Dallas,Texas,40925,Central,OFF-EN-3825,Office Supplies,Envelopes,Tyvek Envelopes,260.99,6,0.3,-81.77
2625,US-2021-000882,10/20/2021,10/23/2021,Standard Class,CG-60228,Priya Johnson,Corporate,United States,Rockville,Maryland,70978,East,FUR-TA-5636,Furniture,Tables,Bretford Round Table,5572.34,9,0.15,-913.61
2626,US-2019-000883,07/24/2019,07/24/2019,Same Day,CG-93092,Ivan White,Consumer,United States,Spokane,Washington,19734,West,OFF-LA-8939,Office Supplies,Labels,Avery Round Labels,558.55,5,0.05,8.41
2627,US-2022-000884,08/23/2022,08/23/2022,Same Day,CG-42196,Ken Jones,Home Office,United States,Grand Rapids,Michigan,19677,Central,OFF-AR-9966,Office Supplies,Art,Fiskars Scissors,1598.88,8,0.0,553.76
2628,US-2019-000885,06/30/2019,07/03/2019,First Class,CG-93863,Fiona Jackson,Consumer,United States,Boston,Massachusetts,72239,East,TEC-AC-9312,Technology,Accessories,Targus Laptop Bag,4374.65,5,0.05,913.57
2629,US-2019-000886,10/18/2019,10/22/2019,Second Class,CG-47657,Tina Smith,Consumer,United States,Atlanta,Georgia,43616,South,OFF-EN-1744,Office Supplies,Envelopes,Staple Manila Envelope,459.26,2,0.0,205.0
2630,US-2021-000887,01/18/2021,01/23/2021,Second Class,CG-57682,Laura Jackson,Home Office,United States,Pittsburgh,Pennsylvania,16750,East,OFF-LA-7862,Office Supplies,Labels,Self-Adhesive Labels,678.4,4,0.0,56.96
2631,US-2021-000888,01/29/2021,02/05/2021,Standard Class,CG-30164,Greg Miller,Corporate,United States,Naperville,Illinois,83902,Central,OFF-AP-1693,Office Supplies,Appliances,Hamilton Beach Toaster,81.27,6,0.1,15.22
2632,US-2021-000888,01/29/2021,02/04/2021,Standard Class,CG-91755,Ken Smith,Consumer,United States,Trenton,New Jersey,60897,East,TEC-CO-5980,Technology,Copiers,Canon ImageClass Copier,3822.9,6,0.0,-318.51
2633,US-2022-000889,10/23/2022,10/23/2022,Same Day,CG-52367,Ivan Davis,Home Office,United States,Reno,Nevada,52346,West,OFF-SU-3180,Office Supplies,Supplies,Sanford Highlighters,144.81,3,0.05,-0.01
2634,US-2021-000890,03/28/2021,03/30/2021,Second Class,CG-85255,Carlos Moore,Home Office,United States,Salt Lake City,Utah,66306,West,OFF-ST-5034,Office Supplies,Storage,Rubbermaid CleverStore,416.81,4,0.1,104.41
2635,US-2021-000890,03/28/2021,03/30/2021,Second Class,CG-30183,Julia Jones,Consumer,United States,Orlando,Florida,28928,South,FUR-FU-5416,Furniture,Furnishings,Eldon Shelf,92.11,3,0.05,25.35
2636,US-2022-000891,05/02/2022,05/05/2022,Second Class,CG-47649,Tina Garcia,Home Office,United States,Buffalo,New York,40335,East,FUR-BO-1446,Furniture,Bookcases,Sauder Classic Bookcase,343.01,3,0.2,16.95
2637,US-2022-000891,05/02/2022,05/06/2022,Second Class,CG-96808,Mike Brown,Home Office,United States,Boston,Massachusetts,93977,East,OFF-ST-4822,Office Supplies,Storage,Rubbermaid CleverStore,183.64,3,0.4,-22.19
2638,US-2022-000891,05/02/2022,05/02/2022,Same Day,CG-34090,Oscar Hall,Home Office,United States,Saint Paul,Minnesota,63464,Central,OFF-FA-1917,Office Supplies,Fasteners,Staple Paper Clips,1458.43,9,0.4,553.01
2639,US-2022-000891,05/02/2022,05/07/2022,Second Class,CG-19059,Priya Miller,Consumer,United States,Fort Worth,Texas,34801,Central,TEC-MA-1880,Technology,Machines,Hewlett-Packard Laptop,3353.62,4,0.15,-451.41
2640,US-2022-000891,05/02/2022,05/04/2022,First Class,CG-71588,Oscar Harris,Home Office,United States,Newark,New Jersey,74209,East,FUR-FU-3385,Furniture,Furnishings,Tenex Rug Pad,2003.56,9,0.4,-471.23
2641,US-2020-000892,01/09/2020,01/10/2020,First Class,CG-75857,Carlos Miller,Consumer,United States,Rochester,New York,66646,East,TEC-AC-4048,Technology,Accessories,Belkin USB Hub,22311.99,9,0.0,-492.75
2642,US-2020-000892,01/09/2020,01/10/2020,First Class,CG-31409,Julia Williams,Corporate,United States,Springfield,Massachusetts,13663,East,FUR-FU-5772,Furniture,Furnishings,Eldon Shelf,1105.66,1,0.0,330.89
2643,US-2020-000893,11/24/2020,11/27/2020,Second Class,CG-87366,Fiona Allen,Corporate,United States,Cambridge,Massachusetts,60838,East,TEC-PH-4714,Technology,Phones,AT&T Cordless Phone,13581.54,6,0.0,430.57
2644,US-2020-000893,11/24/2020,11/29/2020,Second Class,CG-46481,Tina Smith,Home Office,United States,Portland,Oregon,54827,West,TEC-AC-9557,Technology,Accessories,Belkin USB Hub,4040.93,6,0.4,-1671.62
2645,US-2019-000894,03/08/2019,03/10/2019,First Class,CG-83582,Priya Smith,Consumer,United States,Durham,North Carolina,55294,South,TEC-AC-8815,Technology,Accessories,Kensington Laptop Lock,994.47,3,0.0,-140.12
2646,US-2019-000894,03/08/2019,03/15/2019,Standard Class,CG-67112,Laura Jackson,Home Office,United States,Fort Wayne,Indiana,61618,Central,OFF-PA-6735,Office Supplies,Paper,HP Copy Paper,99.03,2,0.05,20.98
2647,US-2019-000894,03/08/2019,03/15/2019,Standard Class,CG-93627,Ivan Brown,Consumer,United States,Louisville,Kentucky,97106,South,OFF-LA-3829,Office Supplies,Labels,Avery Round Labels,273.29,3,0.1,103.72
2648,US-2019-000894,03/08/2019,03/13/2019,Standard Class,CG-56541,Sean Wilson,Consumer,United States,Augusta,Georgia,49751,South,FUR-FU-8302,Furniture,Furnishings,Howard Miller Clock,4701.87,9,0.0,857.03
2649,US-2019-000894,03/08/2019,03/11/2019,First Class,CG-62729,Ethan Smith,Consumer,United States,Detroit,Michigan,42552,Central,OFF-PA-5735,Office Supplies,Paper,Xerox Multipurpose Paper,1518.18,6,0.0,665.16
2650,US-2019-000894,03/08/2019,03/11/2019,First Class,CG-39480,Ivan Miller,Corporate,United States,Trenton,New Jersey,18801,East,FUR-TA-4403,Furniture,Tables,Bretford Round Table,3538.74,6,0.0,846.81
2651,US-2019-000894,03/08/2019,03/15/2019,Standard Class,CG-18514,Laura Garcia,Consumer,United States,Saint Paul,Minnesota,79926,Central,TEC-PH-4944,Technology,Phones,Motorola Smartphone,3638.5,2,0.0,-159.02
2652,US-2019-000894,03/08/2019,03/08/2019,Same Day,CG-86868,Hannah Johnson,Corporate,United States,Raleigh,North Carolina,81961,South,FUR-FU-7247,Furniture,Furnishings,Howard Miller Clock,776.69,3,0.3,-191.43
2653,US-2019-000894,03/08/2019,03/14/2019,Standard Class,CG-78708,Laura Jackson,Home Office,United States,Las Vegas,Nevada,19068,West,FUR-BO-5822,Furniture,Bookcases,O'Sullivan Bookcase,4198.11,5,0.3,145.46
2654,US-2019-000894,03/08/2019,03/09/2019,First Class,CG-23734,Beth Harris,Home Office,United States,Reno,Nevada,50290,West,TEC-PH-5578,Technology,Phones,Cisco IP Phone,1295.76,2,0.0,359.74
2655,US-2020-000895,01/29/2020,02/03/2020,Standard Class,CG-84713,Beth Harris,Home Office,United States,Rochester,New York,84506,East,FUR-BO-5737,Furniture,Bookcases,Hon Bookcase,481.1,5,0.0,-85.85
2656,US-2020-000896,07/16/2020,07/18/2020,Second Class,CG-13830,Nina Harris,Consumer,United States,Columbus,Ohio,38446,Central,OFF-AP-8466,Office Supplies,Appliances,Hoover Vacuum,140.92,1,0.15,21.29
2657,US-2020-000896,07/16/2020,07/19/2020,First Class,CG-25173,Ethan Harris,Consumer,United States,Austin,Texas,78470,Central,OFF-ST-7605,Office Supplies,Storage,Safco Organizer,49.56,6,0.0,2.29
2658,US-2020-000896,07/16/2020,07/18/2020,Second Class,CG-54926,Priya Brown,Consumer,United States,Virginia Beach,Virginia,25054,East,OFF-ST-2298,Office Supplies,Storage,Fellowes Banker Box,1906.45,7,0.0,716.37
2659,US-2021-000897,01/27/2021,01/31/2021,Second Class,CG-24662,Laura Miller,Corporate,United States,Denver,Colorado,94824,West,OFF-LA-5173,Office Supplies,Labels,Avery Round Labels,2289.84,8,0.0,963.74
2660,US-2022-000898,12/02/2022,12/08/2022,Standard Class,CG-36223,Fiona Moore,Consumer,United States,Orlando,Florida,29087,South,OFF-AR-1521,Office Supplies,Art,Prang Coloring Pencils,740.84,5,0.1,286.07
2661,US-2022-000898,12/02/2022,12/02/2022,Same Day,CG-89915,Sean Brown,Consumer,United States,Birmingham,Alabama,51628,South,FUR-FU-2624,Furniture,Furnishings,Eldon Shelf,3265.68,4,0.0,680.02
2662,US-2022-000898,12/02/2022,12/03/2022,First Class,CG-13373,Ken Hall,Corporate,United States,Spokane,Washington,91832,West,TEC-PH-4026,Technology,Phones,AT&T Cordless Phone,9847.4,8,0.05,3383.75
2663,US-2022-000898,12/02/2022,12/05/2022,First Class,CG-29663,Rachel White,Corporate,United States,Cincinnati,Ohio,35128,Central,TEC-CO-3435,Technology,Copiers,Canon ImageClass Copier,5094.45,5,0.0,822.66
2664,US-2022-000898,12/02/2022,12/02/2022,Same Day,CG-46498,Priya Martin,Consumer,United States,Los Angeles,California,53814,West,FUR-CH-3431,Furniture,Chairs,Office Star Chair,3953.84,4,0.0,611.9
2665,US-2022-000898,12/02/2022,12/07/2022,Second Class,CG-69705,Hannah Miller,Corporate,United States,Louisville,Kentucky,11516,South,FUR-CH-1881,Furniture,Chairs,Bretford Folding Chair,2227.97,4,0.1,-505.54
2666,US-2022-000898,12/02/2022,12/07/2022,Standard Class,CG-69559,Ethan Hall,Consumer,United States,Buffalo,New York,98058,East,OFF-FA-7346,Office Supplies,Fasteners,Advantus Clip Pack,193.59,1,0.0,28.15
2667,US-2022-000898,12/02/2022,12/05/2022,First Class,CG-25353,Hannah Allen,Consumer,United States,Trenton,New Jersey,62582,East,TEC-MA-2808,Technology,Machines,Canon PC Printer,1710.87,1,0.3,-302.91
2668,US-2022-000899,03/09/2022,03/14/2022,Second Class,CG-61259,Mike Martin,Home Office,United States,Savannah,Georgia,12705,South,OFF-BI-4580,Office Supplies,Binders,GBC Premium Binder,1471.38,6,0.0,169.39
2669,US-2022-000899,03/09/2022,03/11/2022,First Class,CG-12595,Sean Clark,Consumer,United States,Las Vegas,Nevada,54532,West,TEC-PH-1705,Technology,Phones,AT&T Cordless Phone,2824.36,3,0.1,-372.91
2670,US-2022-000899,03/09/2022,03/11/2022,First Class,CG-66502,Laura Smith,Home Office,United States,Columbus,Ohio,86682,Central,TEC-CO-3077,Technology,Copiers,Canon ImageClass Copier,4623.57,7,0.0,485.87
2671,US-2022-000899,03/09/2022,03/15/2022,Standard Class,CG-62288,Ethan Williams,Home Office,United States,Phoenix,Arizona,92620,West,FUR-TA-7767,Furniture,Tables,Chromcraft Table,1821.54,5,0.4,-1190.4
2672,US-2022-000899,03/09/2022,03/12/2022,First Class,CG-22265,Greg Brown,Corporate,United States,Provo,Utah,67075,West,OFF-EN-1665,Office Supplies,Envelopes,Staple Manila Envelope,613.15,8,0.1,172.31
2673,US-2021-000900,07/01/2021,07/04/2021,First Class,CG-97139,Julia Lewis,Consumer,United States,Harrisburg,Pennsylvania,52236,East,TEC-AC-1586,Technology,Accessories,Targus Laptop Bag,2268.91,1,0.0,285.71
2674,US-2021-000900,07/01/2021,07/03/2021,First Class,CG-71863,Diana Garcia,Consumer,United States,Milwaukee,Wisconsin,52597,Central,OFF-BI-9090,Office Supplies,Binders,Avery Binder,208.25,3,0.2,-25.88
2675,US-2022-000901,01/22/2022,01/25/2022,Standard Class,CG-37195,Mike Smith,Consumer,United States,Louisville,Kentucky,10279,South,FUR-CH-1090,Furniture,Chairs,Global Leather Chair,2349.35,4,0.05,614.9
2676,US-2022-000901,01/22/2022,01/29/2022,Standard Class,CG-70822,Ivan Moore,Home Office,United States,Ann Arbor,Michigan,78190,Central,OFF-ST-7530,Office Supplies,Storage,Safco Organizer,21.71,1,0.2,10.42
2677,US-2022-000902,05/12/2022,05/17/2022,Standard Class,CG-39279,Aaron Anderson,Corporate,United States,Saint Paul,Minnesota,19816,Central,TEC-AC-3767,Technology,Accessories,Belkin USB Hub,19704.96,8,0.0,2571.36
2678,US-2022-000903,08/20/2022,08/24/2022,Standard Class,CG-60012,Mike Lewis,Home Office,United States,Las Vegas,Nevada,78579,West,OFF-FA-6424,Office Supplies,Fasteners,Staple Paper Clips,246.75,2,0.3,25.83
2679,US-2022-000903,08/20/2022,08/20/2022,Same Day,CG-91888,Hannah Lewis,Home Office,United States,Baltimore,Maryland,97644,East,OFF-PA-4116,Office Supplies,Paper,HP Copy Paper,368.61,2,0.3,-119.29
2680,US-2021-000904,06/21/2021,06/21/2021,Same Day,CG-93754,Beth Clark,Home Office,United States,Cleveland,Ohio,39341,Central,TEC-AC-4798,Technology,Accessories,Targus Laptop Bag,570.35,1,0.4,313.65
2681,US-2020-000905,11/26/2020,12/01/2020,Second Class,CG-89016,Sean Garcia,Consumer,United States,Grand Rapids,Michigan,38321,Central,TEC-AC-3944,Technology,Accessories,Kensington Laptop Lock,1779.1,1,0.0,-83.63
2682,US-2020-000905,11/26/2020,11/27/2020,First Class,CG-36563,Aaron Clark,Consumer,United States,Ann Arbor,Michigan,96308,Central,OFF-ST-2824,Office Supplies,Storage,Fellowes Banker Box,1271.98,7,0.2,193.63
2683,US-2020-000905,11/26/2020,11/26/2020,Same Day,CG-21616,Ethan Hall,Home Office,United States,Colorado Springs,Colorado,51594,West,TEC-MA-6086,Technology,Machines,Lexmark Printer,1694.68,6,0.15,168.17
2684,US-2020-000906,11/06/2020,11/09/2020,First Class,CG-93704,Greg Wilson,Home Office,United States,Reno,Nevada,48611,West,OFF-LA-4810,Office Supplies,Labels,Avery Round Labels,2024.34,9,0.15,15.48
2685,US-2020-000906,11/06/2020,11/06/2020,Same Day,CG-78573,Hannah Williams,Home Office,United States,Salem,Oregon,89581,West,OFF-LA-7626,Office Supplies,Labels,Avery Labels,954.04,4,0.0,265.25
